1_id,1_gene,1_chrom,1_start,1_end,1_strand,2_id,2_gene,2_chrom,2_start,2_end,2_strand
gene:ENSG00000184650,ODF4,17,8339840,8346048,+,gene:ENSG00000279143,unknown,17,83132647,83136150,-
gene:ENSG00000166579,NDEL1,17,8413131,8490411,+,gene:ENSG00000133026,MYH10,17,8474207,8631376,-
gene:ENSG00000166596,CFAP52,17,9576627,9643447,+,gene:ENSG00000170310,STX8,17,9250471,9576591,-
gene:ENSG00000065325,GLP2R,17,9822206,9892099,+,gene:ENSG00000214978,GSG1L2,17,9800608,9822079,-
gene:ENSG00000177370,TIMM22,17,997129,1003671,+,gene:ENSG00000007237,GAS7,17,9910606,10198606,-
gene:ENSG00000176014,TUBB6,18,12307669,12344320,+,gene:ENSG00000141385,AFG3L2,18,12328944,12377227,-
gene:ENSG00000128789,PSMG2,18,12658043,12728945,+,gene:ENSG00000134278,SPIRE1,18,12446512,12658107,-
gene:ENSG00000128789,PSMG2,18,12658043,12728945,+,gene:ENSG00000101624,CEP76,18,12661833,12702777,-
gene:ENSG00000101557,USP14,18,158383,214629,+,gene:ENSG00000279042,unknown,18,14990707,14993235,-
gene:ENSG00000141449,GREB1L,18,21242232,21526112,+,gene:ENSG00000079134,THOC1,18,214520,268050,-
gene:ENSG00000101752,MIB1,18,21704957,21870953,+,gene:ENSG00000158201,ABHD3,18,21650901,21704780,-
gene:ENSG00000134508,CABLES1,18,23134564,23260470,+,gene:ENSG00000134490,TMEM241,18,23197144,23437961,-
gene:ENSG00000141452,RMC1,18,23503496,23531822,+,gene:ENSG00000141458,NPC1,18,23506184,23586506,-
gene:ENSG00000168234,TTC39C,18,23992773,24135610,+,gene:ENSG00000279332,unknown,18,24135468,24135829,-
gene:ENSG00000154040,CABYR,18,24138987,24161600,+,gene:ENSG00000141447,OSBPL1A,18,24162045,24397880,-
gene:ENSG00000080986,NDC80,18,2571557,2616635,+,gene:ENSG00000101574,METTL4,18,2537525,2571509,-
gene:ENSG00000101596,SMCHD1,18,2655726,2805017,+,gene:ENSG00000134504,KCTD1,18,26454910,26657401,-
gene:ENSG00000132205,EMILIN2,18,2847006,2916003,+,gene:ENSG00000170558,CDH2,18,27932879,28177946,-
gene:ENSG00000132205,EMILIN2,18,2847006,2916003,+,gene:ENSG00000101577,LPIN2,18,2885296,3013144,-
gene:ENSG00000134758,RNF138,18,32091874,32131561,+,gene:ENSG00000141441,GAREM1,18,32124877,32470882,-
gene:ENSG00000141434,MEP1B,18,32185069,32220404,+,gene:ENSG00000141441,GAREM1,18,32124877,32470882,-
gene:ENSG00000177426,TGIF1,18,3411608,3459978,+,gene:ENSG00000101746,NOL4,18,33851100,34224952,-
gene:ENSG00000134769,DTNA,18,34493291,34891844,+,gene:ENSG00000170579,DLGAP1,18,3496032,4455307,-
gene:ENSG00000186812,ZNF397,18,35241030,35267133,+,gene:ENSG00000186814,ZSCAN30,18,35251058,35290245,-
gene:ENSG00000279989,unknown,18,35257040,35257512,+,gene:ENSG00000186814,ZSCAN30,18,35251058,35290245,-
gene:ENSG00000134759,ELP2,18,36129444,36180557,+,gene:ENSG00000141424,SLC39A6,18,36108531,36129385,-
gene:ENSG00000134775,FHOD3,18,36297713,36780220,+,gene:ENSG00000134779,TPGS2,18,36777647,36829216,-
gene:ENSG00000150477,KIAA1328,18,36829106,37232172,+,gene:ENSG00000134779,TPGS2,18,36777647,36829216,-
gene:ENSG00000197046,SIGLEC15,18,45825675,45844094,+,gene:ENSG00000152223,EPG5,18,45800581,45967329,-
gene:ENSG00000152240,HAUS1,18,46104378,46128333,+,gene:ENSG00000152234,ATP5F1A,18,46080248,46104334,-
gene:ENSG00000167216,KATNAL2,18,46917492,47103478,+,gene:ENSG00000206181,ELOA2,18,47032527,47035621,-
gene:ENSG00000279707,unknown,18,47866839,47867367,+,gene:ENSG00000175387,SMAD2,18,47808957,47931146,-
gene:ENSG00000280098,unknown,18,52409042,52409257,+,gene:ENSG00000198081,ZBTB14,18,5289019,5297053,-
gene:ENSG00000166845,C18orf54,18,54357906,54385218,+,gene:ENSG00000174448,STARD6,18,54324358,54357964,-
gene:ENSG00000091157,WDR7,18,56651343,57029811,+,gene:ENSG00000091164,TXNL1,18,56597209,56651600,-
gene:ENSG00000177143,CETN1,18,580380,582114,+,gene:ENSG00000081923,ATP8B1,18,57646426,57803315,-
gene:ENSG00000172175,MALT1,18,58671465,58754477,+,gene:ENSG00000206432,TMEM200C,18,5882072,5895955,-
gene:ENSG00000079101,CLUL1,18,596988,650334,+,gene:ENSG00000154655,L3MBTL4,18,5954706,6415237,-
gene:ENSG00000134444,RELCH,18,62187255,62310249,+,gene:ENSG00000197563,PIGN,18,61905255,62187118,-
gene:ENSG00000206072,SERPINB11,18,63647579,63726432,+,gene:ENSG00000057149,SERPINB3,18,63655197,63661893,-
gene:ENSG00000242550,SERPINB10,18,63907958,63936111,+,gene:ENSG00000279885,unknown,18,6394847,6398020,-
gene:ENSG00000150636,CCDC102B,18,68715209,69055189,+,gene:ENSG00000166479,TMX3,18,68673688,68715108,-
gene:ENSG00000206052,DOK6,18,69400888,69849087,+,gene:ENSG00000101680,LAMA1,18,6941742,7117797,-
gene:ENSG00000278971,unknown,18,70489630,70491205,+,gene:ENSG00000176105,YES1,18,721588,812546,-
gene:ENSG00000075336,TIMM21,18,74148523,74160531,+,gene:ENSG00000141665,FBXO15,18,74073353,74147843,-
gene:ENSG00000173482,PTPRM,18,7566782,8406861,+,gene:ENSG00000206026,SMIM21,18,75409476,75427703,-
gene:ENSG00000226742,HSBP1L1,18,79964582,79970822,+,gene:ENSG00000141759,TXNL4A,18,79970813,80033949,-
gene:ENSG00000267127,unknown,18,80034346,80097088,+,gene:ENSG00000141759,TXNL4A,18,79970813,80033949,-
gene:ENSG00000206418,RAB12,18,8609437,8639383,+,gene:ENSG00000178184,PARD6G,18,80157232,80247514,-
gene:ENSG00000130813,SHFL,19,10086122,10093252,+,gene:ENSG00000130812,ANGPTL6,19,10092338,10102678,-
gene:ENSG00000244165,P2RY11,19,10111693,10115372,+,gene:ENSG00000130811,EIF3G,19,10115014,10119918,-
gene:ENSG00000064687,ABCA7,19,1039997,1065572,+,gene:ENSG00000105401,CDC37,19,10391133,10420121,-
gene:ENSG00000130734,ATG4D,19,10543895,10553418,+,gene:ENSG00000129347,KRI1,19,10553085,10566031,-
gene:ENSG00000079805,DNM2,19,10718055,10833488,+,gene:ENSG00000099203,TMED1,19,10832067,10836318,-
gene:ENSG00000214212,C19orf38,19,10836575,10869790,+,gene:ENSG00000099203,TMED1,19,10832067,10836318,-
gene:ENSG00000214212,C19orf38,19,10836575,10869790,+,gene:ENSG00000099817,POLR2E,19,1086574,1095380,-
gene:ENSG00000142453,CARM1,19,10871553,10923075,+,gene:ENSG00000130733,YIPF2,19,10922185,10928681,-
gene:ENSG00000142444,TIMM29,19,10928811,10933535,+,gene:ENSG00000130733,YIPF2,19,10922185,10928681,-
gene:ENSG00000167468,GPX4,19,1103982,1106791,+,gene:ENSG00000064932,SBNO2,19,1107637,1174268,-
gene:ENSG00000130164,LDLR,19,11089418,11133820,+,gene:ENSG00000161888,SPC24,19,11131520,11155807,-
gene:ENSG00000279807,unknown,19,11208195,11208702,+,gene:ENSG00000130158,DOCK6,19,11199295,11262524,-
gene:ENSG00000130167,TSPAN16,19,11296139,11326996,+,gene:ENSG00000105514,RAB3D,19,11322068,11346270,-
gene:ENSG00000183401,CCDC159,19,11344684,11354944,+,gene:ENSG00000105518,TMEM205,19,11342776,11346518,-
gene:ENSG00000173928,SWSAP1,19,11374666,11376951,+,gene:ENSG00000187266,EPOR,19,11377207,11384342,-
gene:ENSG00000130175,PRKCSH,19,11435284,11450968,+,gene:ENSG00000198003,ODAD3,19,11420604,11435782,-
gene:ENSG00000130175,PRKCSH,19,11435284,11450968,+,gene:ENSG00000196361,ELAVL3,19,11451326,11481046,-
gene:ENSG00000130176,CNN1,19,11538767,11550323,+,gene:ENSG00000130165,ELOF1,19,11551147,11559230,-
gene:ENSG00000198551,ZNF627,19,11559374,11619161,+,gene:ENSG00000130165,ELOF1,19,11551147,11559230,-
gene:ENSG00000198551,ZNF627,19,11559374,11619161,+,gene:ENSG00000102575,ACP5,19,11574653,11579993,-
gene:ENSG00000286098,unknown,19,11987641,12078106,+,gene:ENSG00000197647,ZNF433,19,12014715,12035741,-
gene:ENSG00000286132,unknown,19,12075327,12113325,+,gene:ENSG00000132010,ZNF20,19,12092843,12140355,-
gene:ENSG00000099624,ATP5F1D,19,1241746,1244825,+,gene:ENSG00000268870,unknown,19,12391949,12441082,-
gene:ENSG00000167470,MIDN,19,1248553,1259143,+,gene:ENSG00000196826,unknown,19,12461559,12551474,-
gene:ENSG00000099622,CIRBP,19,1259384,1274880,+,gene:ENSG00000188033,ZNF490,19,12576100,12640098,-
gene:ENSG00000123154,WDR83,19,12666802,12675832,+,gene:ENSG00000269590,unknown,19,12664828,12669397,-
gene:ENSG00000123154,WDR83,19,12666802,12675832,+,gene:ENSG00000285589,unknown,19,12668071,12681834,-
gene:ENSG00000283980,GNG14,19,12687998,12688422,+,gene:ENSG00000132004,FBXW9,19,12688053,12696631,-
gene:ENSG00000171223,JUNB,19,12791486,12793315,+,gene:ENSG00000095066,HOOK2,19,12763003,12872740,-
gene:ENSG00000284491,THSD8,19,12802031,12813581,+,gene:ENSG00000167815,PRDX2,19,12796820,12801800,-
gene:ENSG00000105613,MAST1,19,12833951,12874952,+,gene:ENSG00000132026,RTBDN,19,12825478,12835428,-
gene:ENSG00000105607,GCDH,19,12891160,12914207,+,gene:ENSG00000161860,SYCE2,19,12898786,12919293,-
gene:ENSG00000179262,RAD23A,19,12945855,12953642,+,gene:ENSG00000179271,GADD45GIP1,19,12953119,12957223,-
gene:ENSG00000160877,NACC1,19,13116862,13141147,+,gene:ENSG00000104907,TRMT1,19,13104902,13117567,-
gene:ENSG00000160888,IER2,19,13150411,13154911,+,gene:ENSG00000104915,STX10,19,13144058,13150383,-
gene:ENSG00000160953,PWWP3A,19,1354711,1378431,+,gene:ENSG00000141837,CACNA1A,19,13206442,13633025,-
gene:ENSG00000160953,PWWP3A,19,1354711,1378431,+,gene:ENSG00000279488,unknown,19,1372238,1374364,-
gene:ENSG00000132024,CC2D1A,19,13906201,13930879,+,gene:ENSG00000132016,BRME1,19,13882348,13906452,-
gene:ENSG00000132024,CC2D1A,19,13906201,13930879,+,gene:ENSG00000132000,PODNL1,19,13931187,13953392,-
gene:ENSG00000132017,DCAF15,19,13952509,13961449,+,gene:ENSG00000132000,PODNL1,19,13931187,13953392,-
gene:ENSG00000132017,DCAF15,19,13952509,13961449,+,gene:ENSG00000132005,RFX1,19,13961530,14007039,-
gene:ENSG00000104998,IL27RA,19,14031762,14053218,+,gene:ENSG00000187867,PALM3,19,14053363,14062076,-
gene:ENSG00000099797,TECR,19,14517085,14565980,+,gene:ENSG00000132002,DNAJB1,19,14514769,14560391,-
gene:ENSG00000099797,TECR,19,14517085,14565980,+,gene:ENSG00000099795,NDUFB7,19,14566078,14572066,-
gene:ENSG00000187912,CLEC17A,19,14583084,14612035,+,gene:ENSG00000119559,C19orf25,19,1461143,1479219,-
gene:ENSG00000160961,ZNF333,19,14689801,14733746,+,gene:ENSG00000131355,ADGRE3,19,14619117,14690027,-
gene:ENSG00000160961,ZNF333,19,14689801,14733746,+,gene:ENSG00000127507,ADGRE2,19,14732392,14778560,-
gene:ENSG00000115255,REEP6,19,1491166,1497927,+,gene:ENSG00000185385,OR7A17,19,14878203,14886132,-
gene:ENSG00000160994,TEKTL1,19,15010726,15023276,+,gene:ENSG00000105143,SLC1A6,19,14950033,15022990,-
gene:ENSG00000105141,CASP14,19,15049480,15058293,+,gene:ENSG00000185761,ADAMTSL5,19,1505022,1513604,-
gene:ENSG00000185988,PLK5,19,1508023,1536046,+,gene:ENSG00000185761,ADAMTSL5,19,1505022,1513604,-
gene:ENSG00000105137,SYDE1,19,15107401,15114985,+,gene:ENSG00000105135,ILVBL,19,15114984,15125786,-
gene:ENSG00000171954,CYP4F22,19,15508525,15552317,+,gene:ENSG00000181588,MEX3D,19,1554672,1568325,-
gene:ENSG00000171942,OR10H2,19,15728024,15729052,+,gene:ENSG00000071655,MBD3,19,1573596,1592865,-
gene:ENSG00000176231,OR10H4,19,15944299,15950350,+,gene:ENSG00000127540,UQCR11,19,1597169,1605473,-
gene:ENSG00000167460,TPM4,19,16067021,16103002,+,gene:ENSG00000279198,unknown,19,16074292,16077395,-
gene:ENSG00000105072,C19orf44,19,16496394,16521352,+,gene:ENSG00000141979,unknown,19,16479067,16628204,-
gene:ENSG00000105072,C19orf44,19,16496394,16521352,+,gene:ENSG00000085872,CHERP,19,16517894,16542437,-
gene:ENSG00000279748,unknown,19,16586905,16589409,+,gene:ENSG00000268790,unknown,19,16577642,16660115,-
gene:ENSG00000072954,TMEM38A,19,16661139,16690023,+,gene:ENSG00000214046,SMIM7,19,16630751,16660442,-
gene:ENSG00000127533,F2RL3,19,16888999,16892606,+,gene:ENSG00000160111,CPAMD8,19,16892951,17026815,-
gene:ENSG00000099331,MYO9B,19,17075777,17214537,+,gene:ENSG00000131351,HAUS8,19,17049729,17075625,-
gene:ENSG00000105393,BABAM1,19,17267376,17281249,+,gene:ENSG00000130307,USHBP1,19,17249171,17282786,-
gene:ENSG00000130312,MRPL34,19,17292609,17306843,+,gene:ENSG00000127220,ABHD8,19,17292131,17310236,-
gene:ENSG00000130311,DDA1,19,17309518,17323298,+,gene:ENSG00000074855,ANO8,19,17323223,17334855,-
gene:ENSG00000130299,GTPBP3,19,17334920,17342731,+,gene:ENSG00000074855,ANO8,19,17323223,17334855,-
gene:ENSG00000141971,MVB12A,19,17405722,17433724,+,gene:ENSG00000130303,BST2,19,17402939,17405630,-
gene:ENSG00000279300,unknown,19,17622447,17623338,+,gene:ENSG00000130477,UNC13A,19,17601336,17688365,-
gene:ENSG00000105641,SLC5A5,19,17871945,17895174,+,gene:ENSG00000279617,unknown,19,17871273,17871705,-
gene:ENSG00000105643,ARRDC2,19,18001132,18014102,+,gene:ENSG00000279172,unknown,19,18009440,18009881,-
gene:ENSG00000099308,MAST3,19,18097778,18151692,+,gene:ENSG00000096996,IL12RB1,19,18058995,18098944,-
gene:ENSG00000099308,MAST3,19,18097778,18151692,+,gene:ENSG00000079313,REXO1,19,1815248,1848483,-
gene:ENSG00000254858,MPV17L2,19,18193218,18196948,+,gene:ENSG00000105649,RAB3A,19,18196784,18204042,-
gene:ENSG00000130511,SSBP4,19,18418864,18434562,+,gene:ENSG00000105655,ISYNA1,19,18434388,18438167,-
gene:ENSG00000279262,unknown,19,18448275,18448802,+,gene:ENSG00000105656,ELL,19,18442663,18522116,-
gene:ENSG00000279262,unknown,19,18448275,18448802,+,gene:ENSG00000280121,unknown,19,18448275,18448805,-
gene:ENSG00000221983,UBA52,19,18571730,18577550,+,gene:ENSG00000006016,CRLF1,19,18572220,18607741,-
gene:ENSG00000006015,REX1BD,19,18588685,18592337,+,gene:ENSG00000006016,CRLF1,19,18572220,18607741,-
gene:ENSG00000105662,CRTC1,19,18683678,18782333,+,gene:ENSG00000129968,ABHD17A,19,1876810,1885496,-
gene:ENSG00000005007,UPF1,19,18831959,18868230,+,gene:ENSG00000130283,GDF1,19,18868545,18896158,-
gene:ENSG00000105671,DDX49,19,18919705,18929189,+,gene:ENSG00000268193,unknown,19,18907013,18934397,-
gene:ENSG00000105671,DDX49,19,18919705,18929189,+,gene:ENSG00000051128,HOMER3,19,18929201,18941261,-
gene:ENSG00000105676,ARMC6,19,19033575,19060311,+,gene:ENSG00000064607,SUGP2,19,18990888,19034023,-
gene:ENSG00000064490,RFXANK,19,19192229,19201869,+,gene:ENSG00000254901,BORCS8,19,19176903,19192591,-
gene:ENSG00000064490,RFXANK,19,19192229,19201869,+,gene:ENSG00000184162,NR2C2AP,19,19201409,19203414,-
gene:ENSG00000280282,unknown,19,19255638,19256141,+,gene:ENSG00000187664,HAPLN4,19,19254756,19262804,-
gene:ENSG00000129933,MAU2,19,19320829,19358754,+,gene:ENSG00000105705,SUGP1,19,19276018,19320509,-
gene:ENSG00000186010,NDUFA13,19,19515736,19529054,+,gene:ENSG00000178093,TSSK6,19,19512418,19515548,-
gene:ENSG00000105750,ZNF85,19,20923222,20950697,+,gene:ENSG00000279404,unknown,19,20926777,20928714,-
gene:ENSG00000099840,IZUMO4,19,2096429,2099593,+,gene:ENSG00000279404,unknown,19,20926777,20928714,-
gene:ENSG00000196350,ZNF729,19,22286441,22317176,+,gene:ENSG00000104886,PLEKHJ1,19,2230084,2237704,-
gene:ENSG00000104897,SF3A2,19,2236824,2248655,+,gene:ENSG00000104886,PLEKHJ1,19,2230084,2237704,-
gene:ENSG00000104899,AMH,19,2249309,2252073,+,gene:ENSG00000197360,ZNF98,19,22391019,22532485,-
gene:ENSG00000104899,AMH,19,2249309,2252073,+,gene:ENSG00000167476,JSRP1,19,2252252,2269759,-
gene:ENSG00000273734,unknown,19,2269525,2341172,+,gene:ENSG00000188305,PEAK3,19,2274631,2282175,-
gene:ENSG00000268696,ZNF723,19,22832291,22858667,+,gene:ENSG00000220008,LINGO3,19,2287164,2308154,-
gene:ENSG00000183850,ZNF730,19,23075210,23147221,+,gene:ENSG00000130332,LSM7,19,2321520,2328611,-
gene:ENSG00000005206,SPPL2B,19,2328615,2355095,+,gene:ENSG00000283201,ZNF724,19,23222755,23274221,-
gene:ENSG00000178297,TMPRSS9,19,2360238,2426261,+,gene:ENSG00000197372,ZNF675,19,23525631,23687220,-
gene:ENSG00000279425,unknown,19,24078481,24080669,+,gene:ENSG00000099800,TIMM13,19,2425625,2427586,-
gene:ENSG00000172009,THOP1,19,2785503,2815807,+,gene:ENSG00000279882,unknown,19,27639300,27639665,-
gene:ENSG00000172009,THOP1,19,2785503,2815807,+,gene:ENSG00000141934,PLPP2,19,281040,291403,-
gene:ENSG00000104953,TLE6,19,2977538,2995179,+,gene:ENSG00000131943,C19orf12,19,29698937,29715789,-
gene:ENSG00000105176,URI1,19,29923644,30016612,+,gene:ENSG00000065717,TLE2,19,2997639,3047635,-
gene:ENSG00000198597,ZNF536,19,30224891,30713586,+,gene:ENSG00000104964,TLE5,19,3052910,3063107,-
gene:ENSG00000280061,unknown,19,30553956,30558058,+,gene:ENSG00000105556,MIER2,19,305573,344815,-
gene:ENSG00000060558,GNA15,19,3136033,3163749,+,gene:ENSG00000121297,TSHZ3,19,31149979,31349436,-
gene:ENSG00000186326,RGS9BP,19,32675848,32678300,+,gene:ENSG00000105186,ANKRD27,19,32597006,32676597,-
gene:ENSG00000173809,TDRD12,19,32719753,32829580,+,gene:ENSG00000021488,SLC7A9,19,32830509,32869767,-
gene:ENSG00000131944,FAAP24,19,32972209,32978229,+,gene:ENSG00000121289,CEP89,19,32875925,32971991,-
gene:ENSG00000131944,FAAP24,19,32972209,32978229,+,gene:ENSG00000131941,RHPN2,19,32978592,33064888,-
gene:ENSG00000130881,LRP3,19,33177603,33208864,+,gene:ENSG00000130876,SLC7A10,19,33208664,33225850,-
gene:ENSG00000279971,unknown,19,34645380,34646838,+,gene:ENSG00000205209,SCGB2B2,19,34590644,34677159,-
gene:ENSG00000089335,ZNF302,19,34677639,34686397,+,gene:ENSG00000279329,unknown,19,34675717,34677581,-
gene:ENSG00000197841,ZNF181,19,34734155,34745378,+,gene:ENSG00000095932,SMIM24,19,3473986,3480525,-
gene:ENSG00000089356,FXYD3,19,35115823,35124324,+,gene:ENSG00000153902,LGI4,19,35124513,35142451,-
gene:ENSG00000266964,FXYD1,19,35138824,35143109,+,gene:ENSG00000279619,unknown,19,35137645,35139580,-
gene:ENSG00000126251,GPR42,19,35371068,35372962,+,gene:ENSG00000161091,MFSD12,19,3538261,3574290,-
gene:ENSG00000183397,TEKTIP1,19,3539171,3544030,+,gene:ENSG00000161091,MFSD12,19,3538261,3574290,-
gene:ENSG00000105668,UPK1A,19,35666517,35678481,+,gene:ENSG00000279590,unknown,19,3567278,3567959,-
gene:ENSG00000205155,PSENEN,19,35745600,35747519,+,gene:ENSG00000161265,U2AF1L4,19,35742464,35745445,-
gene:ENSG00000267796,LIN37,19,35748361,35754519,+,gene:ENSG00000004776,HSPB6,19,35754566,35758079,-
gene:ENSG00000167595,PROSER3,19,35758143,35771166,+,gene:ENSG00000004776,HSPB6,19,35754566,35758079,-
gene:ENSG00000179855,GIPC3,19,3585478,3593541,+,gene:ENSG00000161270,NPHS1,19,35825372,35869287,-
gene:ENSG00000126264,HCST,19,35902529,35904377,+,gene:ENSG00000280194,unknown,19,35901561,35903855,-
gene:ENSG00000126264,HCST,19,35902529,35904377,+,gene:ENSG00000011600,TYROBP,19,35904401,35908295,-
gene:ENSG00000126243,LRFN3,19,35935358,35946624,+,gene:ENSG00000006638,TBXA2R,19,3594507,3606875,-
gene:ENSG00000075702,WDR62,19,36054649,36105108,+,gene:ENSG00000161277,THAP8,19,36034984,36054739,-
gene:ENSG00000280023,unknown,19,36070239,36071070,+,gene:ENSG00000105298,CACTIN,19,3610645,3626815,-
gene:ENSG00000105261,OVOL3,19,36111143,36113711,+,gene:ENSG00000105258,POLR2I,19,36113709,36115213,-
gene:ENSG00000105254,TBCB,19,36114289,36125947,+,gene:ENSG00000105258,POLR2I,19,36113709,36115213,-
gene:ENSG00000126247,CAPNS1,19,36139953,36150353,+,gene:ENSG00000161281,COX7A1,19,36150922,36152449,-
gene:ENSG00000167635,ZNF146,19,36214602,36238771,+,gene:ENSG00000196357,ZNF565,19,36182276,36246257,-
gene:ENSG00000167635,ZNF146,19,36214602,36238771,+,gene:ENSG00000186111,PIP5K1C,19,3630183,3700468,-
gene:ENSG00000161298,ZNF382,19,36604817,36634114,+,gene:ENSG00000186020,ZNF529,19,36534774,36605276,-
gene:ENSG00000189042,ZNF567,19,36687612,36727701,+,gene:ENSG00000267041,ZNF850,19,36714383,36772825,-
gene:ENSG00000251247,ZNF345,19,36850361,36913029,+,gene:ENSG00000197863,ZNF790,19,36817428,36850787,-
gene:ENSG00000291239,unknown,19,36850858,36998682,+,gene:ENSG00000185869,ZNF829,19,36888124,36916291,-
gene:ENSG00000198453,ZNF568,19,36916316,37005037,+,gene:ENSG00000185869,ZNF829,19,36888124,36916291,-
gene:ENSG00000188283,ZNF383,19,37217926,37248740,+,gene:ENSG00000245680,ZNF585B,19,37181579,37218153,-
gene:ENSG00000171827,ZNF570,19,37467585,37488652,+,gene:ENSG00000196437,ZNF569,19,37411155,37469275,-
gene:ENSG00000188227,ZNF793,19,37506939,37548762,+,gene:ENSG00000011132,APBA3,19,3750772,3761692,-
gene:ENSG00000171817,ZNF540,19,37551406,37614179,+,gene:ENSG00000180479,ZNF571,19,37554782,37594792,-
gene:ENSG00000183617,MRPL54,19,3762682,3768575,+,gene:ENSG00000120784,ZFP30,19,37613749,37692337,-
gene:ENSG00000105738,SIPA1L3,19,37907208,38208369,+,gene:ENSG00000171804,WDR87,19,37884823,37906677,-
gene:ENSG00000105738,SIPA1L3,19,37907208,38208369,+,gene:ENSG00000105278,ZFR2,19,3804024,3869038,-
gene:ENSG00000167642,SPINT2,19,38244035,38292615,+,gene:ENSG00000167641,PPP1R14A,19,38251237,38256532,-
gene:ENSG00000267748,unknown,19,38289151,38304910,+,gene:ENSG00000167645,YIF1B,19,38303558,38317273,-
gene:ENSG00000167644,C19orf33,19,38304164,38305006,+,gene:ENSG00000167645,YIF1B,19,38303558,38317273,-
gene:ENSG00000099341,PSMD8,19,38374563,38383850,+,gene:ENSG00000179168,GGN,19,38384267,38388082,-
gene:ENSG00000188766,SPRED3,19,38388421,38399587,+,gene:ENSG00000179168,GGN,19,38384267,38388082,-
gene:ENSG00000130244,FAM98C,19,38403093,38409088,+,gene:ENSG00000171777,RASGRP4,19,38409051,38426305,-
gene:ENSG00000196218,RYR1,19,38433691,38595273,+,gene:ENSG00000104814,MAP4K1,19,38587641,38618882,-
gene:ENSG00000178982,EIF3K,19,38619082,38636955,+,gene:ENSG00000104814,MAP4K1,19,38587641,38618882,-
gene:ENSG00000130402,ACTN4,19,38647649,38731589,+,gene:ENSG00000182472,CAPN12,19,38730187,38769904,-
gene:ENSG00000104825,NFKBIB,19,38899700,38908893,+,gene:ENSG00000068903,SIRT2,19,38878555,38899862,-
gene:ENSG00000104825,NFKBIB,19,38899700,38908893,+,gene:ENSG00000262484,CCER2,19,38908980,38912186,-
gene:ENSG00000128626,MRPS12,19,38930944,38933168,+,gene:ENSG00000269547,unknown,19,38915404,38949855,-
gene:ENSG00000188505,NCCRP1,19,39196964,39201884,+,gene:ENSG00000179751,SYCN,19,39202825,39204263,-
gene:ENSG00000077009,NMRK2,19,3933069,3942416,+,gene:ENSG00000130755,GMFG,19,39328353,39342372,-
gene:ENSG00000179134,SAMD4B,19,39342421,39385710,+,gene:ENSG00000006712,PAF1,19,39385629,39391154,-
